,id,tweet,clean,sentimen
6997,1604753294249058304,Kutumia world cup kama kipimo cha kufunga mjadala wa Nan ni GOAT ni kumdisrespect Ronaldo pamoja na dunia ya mpira,kutumia world cup kama kipimo cha kufunga mjadala nan goat kumdisrespect ronaldo pamoja dunia mpira,0
948,1606460227074891777,"@Er_meet What truth? Ben stokes aur sam curran ko 30 crore mein sy apko tu 1 Rs nahi milna , public ko tu performance sy matlab hai ky ICC events mein perform kary team India but back tu back 2 T20 world cups , Asia cup mein flop hui team India tu phir IPL ka kia faida",er meet what truth ben stokes aur sam curran crore mein apko nahi milna public performance matlab hai icc events mein performa kary team india but back back t20 world cups asia cup mein flop hui team india phir ipl kak kia faida,0
13116,1604539281359245318,Tgk Argentina menang World Cup ni...bila la Malaysia nak lepas World Cup,tgk argentina menang world cup malaysia world cup,0
5619,1604842845189414912,@BajwaKehtaHaii Bhai messi ko bhi 5 world cup lgy aik jeetny main Pakistan ki team main hota to kb ka ghr betha hota Be-sabri awam,bajwakehtahaii bhai messi bhi world cup lgy aik jeetny main pakistan team main hota kak ghr betha hota sabri awam,0
3046,1605491363520188416,@BaluRonaldo Next world cup Ela Messi vilyadunalum League stage laiye veetuku than..,baluronaldo next world cup ela messi vilyadunalum league stage laiye veetuku than,0
6177,1604801076699738113,"@delkonnn @Pung_pratamaaa @Moses260301 @mybenexttime @Box2BoxBola gpp, soalnya tujuan utama messi dapetin world cup dan akhrnya tercapai",delkonnn pung pratamaaa moses260301 mybenexttime box2boxbola gapapa tuju utama messi dapetin world cup akhrnya capai,0
16699,1604519132233601026,world cup penuh kejutan. igt senang nak champ? haha,world cup penuh kejut igt senang champ haha,0
13184,1604539038735572992,Terimakasih admin ETI telah menemani world cup tahun ini,terimakasih admin eti tani world cup,0
3260,1605430941408583681,"@FaktaSepakbola Abis ini ibu2nya pada bikin arisan sama pengajian ""Arisan ibu ibu Maroko World Cup 2022 Qatar""",faktasepakbola abis ibu2nya bikin arisan aji arisan maroko world cup 2022 qatar,0
1922,1605932121335681024,https://t.co/keCihyO3Vf Cari info lowongan kerja pengurusan visa tenaga kerja asing dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihyo3vf cari info lowong kerja urus visa tenaga kerja asing fakta gratis biaya formulir lamar kerja,0
19953,1604437326196887557,@mizoo_ramzy hamdulillah 🤝,mizoo ramzy hamdulillah,0
5627,1604842339968733184,World Cup nyingine itafanyika mwaka gani??,world cup nyingine itafanyika mwaka gani,0
17668,1604505356998086657,@jonahbmz nitatweet hadi kireno leo 😀,jonahbmz nitatweet had kireno leo,0
1744,1605978450958770179,"📺EN VIVO  Reggina vs Inter live 🔴 🅻🅸🆅🅴 LINK🔴✅📲  https://t.co/eyl8uQ7Ozt  Reggina vs Inter live 🔴 En Vivo LINK🔴✅►📲  https://t.co/eyl8uQ7Ozt   *Brozovic, Correa &amp; Lautaro belum tersedia *Lukaku dikabarkan akan tampil pada laga ini! #ForzaInter 🔵⚫  https://t.co/XPBM94iM11",vivo reggina inter live link https eyl8uq7ozt reggina inter live vivo link https eyl8uq7ozt brozovic correa amp lautaro sedia luka kabar tampil laga forzainter https xpbm94im11,0
8717,1604654490971705344,"@dopeboidipsey @subliminaal__ Lolu mor deh deceive nitt yee ki fifa morkor sornal boy, Ki dafa leka Halis rek dem forsong nitt yoyu la. Talut greatness",dopeboidipsey subliminaal lolu mor deh deceive nitt yee fifa morkor sornal boy dafa leka hal rek dem forsong nitt yoyu talut greatness,0
6599,1604771220913762304,MESSI yaci world cup  Akwai mai bukatar fiya fiya ne?,messi yaci world cup akwai mai bukatar fiya fiya,0
8811,1604649949198970880,Okay world cup sudah tamat.  Now lets focus on membantu rakyat yang menjadi mangsa bencana banjir terutama yang berada di Pantai Timur.  Jom bantu atas kapasiti yang kita mampu ✊🇲🇾  #Banjir,okay world cup tamat now lets focus bantu rakyat mangsa bencana banjir pantai timur jom bantu kapasiti banjir,0
1189,1606265486118948869,2022 Panini Prizm FIFA World Cup Qatar Pele #whodoyoucollect #ad  https://t.co/pcKFBnv6Is,2022 panini prizm fifa world cup qatar pele whodoyoucollect https pckfbnv6is,0
663,1606636104958214146,"@DHANRAJJAGTAP17 @nicholas_47 @LucknowIPL Mai bhi KL ka fan tha last year World Cup ke phle tak , Lucknow ko support karna padega just coz home team par KL aur Pooran ki wajah se home team ko bhi support karne ka man nhi kr rha . KL yaha pe Kings XI Punjab bana rha hai wha chhod ke aay to .",dhanrajjagtap17 nicholas 47 lucknowipl mai bhi kak fan tha last year world cup phle lucknow dukung padega just coz home team par aur pooran wajah home team bhi dukung karne kak man nhi rha yaha kings punjab bana rha hai wha chhod aay,0
3321,1605413276782772225,@KoplakID4 @manutd_world Klo mnrut aku utk juara epl biarin Arsenal aja yg pnting sistem main tim bisa kebentuk udh bgs dan musim ini carabao/FA cup aja udh lbh dri ckp d musim pertamanya eth smga manajemen emyu (entah owner bru) dan penggemar mau support trs dan ksh ksmptan sesuai kontraknya eth,koplakid4 manutd world klo mnrut juara epl biarin arsenal pnting sistem main tim bentuk bgs musim carabao cup dri ckp musim pertama eth smga manajemen emyu owner bru gemar dukung ksh ksmptan sesuai kontrak eth,0
3427,1605381613625708544,@dckgnwn anw lu kmrn dukung bonek d world cup ga,dckgnwn anw kmrn dukung bonek world cup,0
14722,1604535011029716994,"Best ever final world cup   Gw tim biru muda,tp permainan biru tua/dongker keren bgt aplg mbapee 😭  Kl dsajikan permainan seseru kek gini,micu adrenalin bgt gw ikhlas sapa aj yg menang 😂  #FIFAWorldCup  #FIFAWorldCup2022 #FIFAWorldCupQatar2022",best ever final world cup tim biru muda main biru tua dongker keren aplg mbapee dsajikan main seru gin micu adrenalin ikhlas sapa aja menang fifaworldcup fifaworldcup2022 fifaworldcupqatar2022,0
19862,1604444575287742470,@shabb03 Kaneki The goat🗿,shabb03 kaneki the goat,0
2467,1605721529265885184,"@harra1107 @Rifannn3 @idextratime @FabrizioRomano Bisa lah. Buktinya semenjak di PSG dia dapet tittle goat wkwkw, trs menang ballon D'or sama world cup",harra1107 rifannn3 idextratime fabrizioromano bisa bukti semenjak psg tittle goat wkwkw menang ballon world cup,0
3125,1605468114677661696,aku tak tahu apa yang Anwar buat sampai Zahid jadi macam😂 but i'm really looking forward for the next 5 years,anwar zahid but really looking forward for the years,0
12858,1604540081075007488,Leyin world 🌎 cup ki lo tu ku😦,leyin world cup,0
18025,1604500774997807105,bila lah malaysia nak main world cup,malaysia main world cup,0
16669,"1,60452E+18",World cup ka bahot bura sadma laga hai guys.... Mere papa FIFA World cup dekhre😂 #ArgentinaVsFrance,world cup kak bahot bura sadma laga hai teman teman mere papa fifa world cup dekhre argentinavsfrance,0
4697,1605043138271141888,@theamonkar @vairaagini @myogiadityanath CM sir ko bolo Fifa World Cup India ko kab khelne ko milega maf karna eska jimmedar Nehru ko mat dena,theamonkar vairaagini myogiadityanath sir bolo fifa world cup india kab khelne milega maf eska jimmedar nehru mat dena,0
7132,1604745379228286976,"Someone need to tell YB Sany, ni bukan final World Cup. Dah habis dah malam tadi. Dia punya jerit tu level maki ref kat dalam stadium Hang Tuah 😂",someone butuh tell sany final world cup dah habis udah malam dia jerit level maki ref kat stadium hang tuah,0
18594,1604493005368725505,Final fifa world cup 2022 Siapa yang akan menang? Kita tunggu kejutan big match  https://t.co/CLnWic6Fef,final fifa world cup 2022 siapa menang kita tunggu kejut big tanding https clnwic6fef,0
7631,1604713394648633344,"Naangalia Marudio ya World cup Yan France 🇫🇷 wanarudia makosa yaleyale ,wamekosa Penati tena kama jana 😂🤣",naangalia marudio world cup yan prancis wanarudia makosa yaleyale wamekosa penat tena kama jana,0
19641,1604458260438077442,@Rodony_ @sachin_rt Australia world cup Mein dikh Gaya Oreo factor 🤣🤣🤣,rodony sachin rt australia world cup mein dikh gaya oreo factor,0
17474,1604507308285112320,World cup ni mmg dah dirancang gais...FIFA sndri predict Argentina menang..dah bape edisi FiFa predict betul.. kalini siap predict top scorer messi lagi.  Deme ade la booky2 yg nk di jage.. Ermm.. tapi masih ade harapan lagi ni france menang.  Sob2,world cup mmg udah rancang gais fifa sndri predict argentina menang udah bape edisi fifa predict kali predict top scorer messi deme ade booky2 jage ermm ade harap france menang sob2,0
2263,1605801573946228736,Malam ni first game man city lepas world cup tapi pukul 4 pagi 🙃,malam first game man city world cup pagi,0
18541,1604493820435267584,Nobar pertama dan terakhir di World Cup 2022  https://t.co/EfN40EaFA5,nobar world cup 2022 https efn40eafa5,0
6222,1604797171588804608,@FaktaSepakbola Dan dia di gendong oleh sahabat nya Kun Aguero yg sangat bahagia melihat negara dan sahabat nya bs menang world cup...,faktasepakbola dan gendong sahabat nya kun aguero bahagia negara sahabat nya menang world cup,0
8654,1604657442121347072,Cari Penghasilan Tambahan Dari Hobi Jadi Uang BANDAR Madu4D SPONSOR RESMI PIALA DUNIA WORLD CUP 2022  WA :  https://t.co/HFG51C8hLL LINK :  https://t.co/U0IlgzzjeB  https://t.co/WS6izpUOyh,cari hasil tambah dari hobi jadi uang bandar madu4d sponsor resmi piala dunia world cup 2022 https hfg51c8hll link https u0ilgzzjeb https ws6izpuoyh,0
9549,1604602038054457344,Action Figure   Mbappe  https://t.co/LANqDbiErh  Messi  https://t.co/Wyojb1farN  Pildun Juara Dunia Argentina Prancis Penalti 3-3 Qatar World Cup  https://t.co/sM0rOf9VYG,action figure mbappe https lanqdbierh messi https wyojb1farn pildun juara dunia argentina prancis penalti qatar world cup https sm0rof9vyg,0
1664,1606035566411161602,@FumboKhan_ Tunaanza mada nyingine hii baada ya World Cup kuisha,fumbokhan tunaanza mada nyingine hii baada world cup kuisha,0
3866,1605215588866998273,Xavi abeg nowww,xavi abeg nowww,0
3053,1605489032812589056,@RangarajPandeyR @ChanakyaaTv @annamalai_k @V_Senthilbalaji Antha pakkam world Cup adichuttu poranga...ivunga innum #Watch and # bikini colour ah paththi pesikittu irukanga... Innum #BJP thirunthave illa mama,rangarajpandeyr chanakyaatv annamalai k v senthilbalaji antha pakkam world cup adichuttu poranga ivunga innum watch bikini colour paththi pesikittu irukanga innum bjp thirunthave illa mama,0
395,1606878902307418112,@yoeasobi kaa cdm yahh,yoeasobi kak cdm yahh,0
8632,1604658409244364802,Disebabkan tengok World Cup Final semalam pagi ni mata barai,sebab lihat world cup final malam pagi mata barai,0
13170,1604539078485348352,"@hemrajvanan @naedyyaaa apela sangat world cup tu, kat shopee berlambak replica",hemrajvanan naedyyaaa apela world cup kat shopee lambak replica,0
11872,1604544501241901056,"@uusbiasaaja Sebenernya dri sebelumnya udah tau siapa, tp krn belom menang world cup jadi gabisa di skak mat 🤣✌️hahaha",uusbiasaaja sebenernya dri menang world cup gabisa skak mat hahaha,0
6119,1604806883595911169,"Sempat meminta bekas penyerang City, David James untuk menandatangan jersi ""teristimewa"" semasa live viewing final World Cup 2022. 😎 #ytjt  https://t.co/uencbt90ql  https://t.co/fRLNj6iFfR",sempat bekas serang city david james menandatangan jersi istimewa live viewing final world cup 2022 ytjt https uencbt90ql https frlnj6iffr,0
6195,1604799726305828864,susah kalau world cup pun koyak. wkwkwk,susah world cup koyak wkwkwk,0
8511,1604664655888396288,Lagian itu satu tim paris saint germain di eropa rata rata pemain world cup cuma kesebar ke berbagai negara.,lagi tim paris saint germain eropa main world cup sebar negara,0
238,1607008394984001543,Wueeh!😭😂,wueeh,0
2324,1605781122696105985,https://t.co/keCihz56Xf Cari info lowongan kerja tenaga kerja asing bpjs dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihz56xf cari info lowong kerja tenaga kerja asing bpjs fakta gratis biaya formulir lamar kerja,0
8491,1604665568170508290,"Hai, Sobat Migas tonton final FIFA World Cup Qatar 2022, malam ini? Bagaimana pendapatmu😁   Oh ya, jangan bersedih ya bagi fans Perancis, sejatinya kedua tim sudah bermain dengan maksimal hingga membekas di hati semua fans.  https://t.co/H9viOCwLUS",hai sobat migas tonton final fifa world cup qatar 2022 malam bagaimana dapat sedih gemar perancis sejati tim main maksimal bekas hati gemar https h9viocwlus,0
3999,1605187548141477889,uku MARANI mtoto aliyezaliwa msimu wa world cup najua anaitwa mwaqatar😂😂😂,uku marani mtoto aliyezaliwa msimu world cup najua anaitwa mwaqatar,0
16741,1604518713180446721,Siapakah yang akan menang fifa world cup?,siapa menang fifa world cup,0
4728,1605038997398384640,UMKM Lapak Ganjar. #TrumpTreason   Beef | Liz Cheney | Argentina's World Cup | Mike Pence | Dybala | lautaro  | Ehsan | Benz  https://t.co/vViXyTQPBE,umkm lapak ganjar trumptreason beef liz cheney argentina world cup mike pence dybala lautaro ehsan benz https vvixytqpbe,0
6822,1604763536886202369,@joblessoficial @ExMayorUbungo Hiyo world cup wachezaji wanakimbia sana hakuna muda wa kutafakari zaidi ya sekunde Moja ukishangaa watu wanakuja wanaiosha hauwezi mfananisha chama na proffesional player,joblessoficial exmayorubungo hiyo world cup wachezaji wanakimbia hakuna muda kutafakari zaidi sekunde moja ukishangaa watu wanakuja wanaiosha hauwezi mfananisha chama proffesional main,0
7798,1604704070694211584,"Gila! Again ahli politik ulang benda sama. Rakyat tersekat dekat banjir, Menteri boleh tengok bola world cup",gila again ahli politik ulang benda rakyat sekat banjir menteri lihat bola world cup,0
15970,1604528896921128965,@maleksantiago @syazryzen @addien90s Eh maaf. My bad on ‘58 ‘62. Overlook 🙏🏻 Cuma dimaksudkan untuk latest World Cup trophy belum ada yang back to back.  Jules Rimet Trophy ya ada yg back to back,maleksantiago syazryzen addien90s maaf bad overlook cuma latest world cup trofi back back jules rimet trophy back back,0
6796,1604764174810492928,World Cup Ishamalizika sasa Acheni fujo Turudi kwenye lig Zetu Tuendelee kuteseka 🙃,world cup ishamalizika sasa acheni fujo turudi kwenye lig zetu tuendelee kuteseka,0
6424,1604778531069665280,"@2023willbemyear Kebayang ga sih san, setiap 1 angkatan kuliah lulus, baru ada world cup lagi",2023willbemyear bayang sih san angkat kuliah lulus world cup,0
11418,1604548786507763714,"Copa America, Finalisima, World Cup. Semuanya sudah diembat di akhir perjalanan Messi. THE GOAT.",copa america finalisima world cup semua embat jalan messi the goat,0
15954,1604529141294182400,@rilgrey apa nih world cup ya,rilgrey nih world cup,0
8879,1604646174002012160,"sbbrnya kalau xbanjir,aku tgk dan final world cup.. papepun tahniah argentina 👏🏻👏🏻",sbbrnya xbanjir tgk final world cup papepun tahniah argentina,0
5323,1604874404173082625,SUNGHOON AAAAAAAAAAAAAAAA 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗,sunghoon aaaaaaaaaaaaaaaa,0
5759,1604833401860947974,"Karna PIALADUNIA udah kelar cuma mau bilang ""Banyak orang yg tiba"" KAYA dan banyak orang yg tiba"" MISKIN hahaha... Selalu ada keseruan dalam FIFA WORLD CUP. Dan kita akan bertemu 4 tahun kedepan 2026  Buat yg kalah judi banyakin sabar. Buat yg menang judi tolong TRAKTIRAN wkwk",karna pialadunia kelar bilang banyak orang kaya orang miskin hahaha selalu seru fifa world cup dan temu depan 2026 buat kalah judi banyakin sabar buat menang judi traktir wkwk,0
2766,1605563055026249728,@idextratime pemain cadangan terbaik di FIFA WORLD CUP😱😱😱  https://t.co/J4zl1ulUZJ,idextratime main cadang baik fifa world cup https j4zl1uluzj,0
16216,1604524375897620480,@haezchanie kamu nonton world cup sambil ngedit???!!,haezchanie nonton world cup ngedit,0
17879,1604502030873071617,@Zulala__ Dapat info indo dgn malaysia masuk final world cup,zulala dapat info indo malaysia masuk final world cup,0
2018,1605900545033633793,@drunkbunny72 @idextratime lgi gak perform aja pas world cup,drunkbunny72 idextratime lgi performa world cup,0
3410,1605386825572716544,Tersenyum kita tgok video messi celebrate world cup di negara dia. 🤭,senyum tgok video messi raya world cup negara,0
13969,1604537138389082112,SELAMAT JUGA UTK KOH HENDRA SETIAWAN YANG TELAH MEMENANGKAN ARISAN WORLD CUP CIPAYUNG👍,selamat juga utk koh hendra setiawan yang telah menang arisan world cup cipayung,0
